operator_id,chamadas,chamadas_perdidas,duracao_total_media,duracao_media,chamadas_inbound,perdidas_inbound,duracao_total_media_in,duracao_media_in,chamadas_outbound,duracao_media_out,tempo_espera_medio,dias_ativos,taxa_abandono_operador,%share_perdidas
900892,1381,84,441.2107279693487,371.34099616858236,358.0,3.0,554.2258064516129,527.9354838709677,1023.0,284.6547619047619,26.29032258064516,78,0.008379888268156424,0.005413068694419384
900894,342,41,255.5211267605634,220.72535211267606,114.0,1.0,364.6521739130435,335.10869565217394,228.0,165.91666666666666,29.543478260869566,66,0.008771929824561403,0.0026420930532285087
901034,25,4,124.29411764705883,109.3529411764706,13.0,0.0,164.3,148.4,12.0,53.57142857142857,15.9,16,0.0,0.0002577651759247326
901038,37,6,221.84,203.76,5.0,0.0,84.25,55.75,32.0,231.95238095238096,28.5,16,0.0,0.00038664776388709887
901178,358,14,516.8235294117648,451.70588235294116,329.0,0.0,779.3939393939394,690.3939393939394,29.0,14.11111111111111,89.0,30,0.0,0.000902178115736564
901350,111,0,190.0,113.27777777777777,111.0,0.0,190.0,113.27777777777777,0.0,0.0,76.72222222222223,32,0.0,0.0
901492,42,1,145.33333333333334,115.18181818181819,39.0,0.0,156.9,125.53333333333333,3.0,11.666666666666666,31.366666666666667,25,0.0,6.444129398118315e-05
901498,5,0,115.75,49.5,5.0,0.0,115.75,49.5,0.0,0.0,66.25,4,0.0,0.0
901584,314,28,177.26865671641792,155.17164179104478,125.0,0.0,167.68,153.26,189.0,156.3095238095238,14.42,60,0.0,0.001804356231473128
901586,140,9,188.4262295081967,169.70491803278688,44.0,0.0,127.57142857142857,115.35714285714286,96.0,215.8181818181818,12.214285714285714,38,0.0,0.0005799716458306483
901588,91,7,200.26530612244898,181.12244897959184,31.0,0.0,118.04761904761905,109.47619047619048,60.0,234.85714285714286,8.571428571428571,33,0.0,0.000451089057868282
901734,30,0,213.0,182.57142857142858,30.0,0.0,213.0,182.57142857142858,0.0,0.0,30.428571428571427,13,0.0,0.0
901880,4655,128,1576.2700296735904,1409.5103857566767,2064.0,10.0,2484.090909090909,2395.099173553719,2591.0,857.3981481481482,88.99173553719008,88,0.005329457364341085,0.008248485629591443
901884,2846,115,1045.462643678161,921.3189655172414,614.0,1.0,1158.1078431372548,1077.0686274509803,2232.0,856.739837398374,81.03921568627452,87,0.0016286644951140066,0.007410748807836061
901886,1786,58,944.9767441860465,758.1162790697674,150.0,0.0,375.1320754716981,320.79245283018867,1636.0,952.890756302521,54.339622641509436,51,0.0,0.003737595050908622
901894,30,0,427.0,344.55555555555554,30.0,0.0,427.0,344.55555555555554,0.0,0.0,82.44444444444444,9,0.0,0.0
901992,830,16,1687.4,1296.5333333333333,13.0,0.0,54.25,41.25,817.0,1567.945945945946,13.0,18,0.0,0.0010310607036989304
901996,29,3,309.8,185.6,3.0,0.0,269.0,226.0,26.0,175.5,43.0,2,0.0,0.00019332388194354943
902238,2,1,17.0,10.5,1.0,0.0,29.0,21.0,1.0,0.0,8.0,1,0.0,6.444129398118315e-05
902510,2117,50,1580.8167938931297,1241.1526717557251,137.0,2.0,846.4642857142857,687.1428571428571,1980.0,1391.7572815533981,159.32142857142858,53,0.014598540145985401,0.003222064699059157
902532,1214,39,1189.8166666666666,1001.7,277.0,1.0,1218.027027027027,1096.972972972973,937.0,959.2289156626506,121.05405405405405,40,0.0036101083032490976,0.0025132104652661426
902608,233,10,591.2173913043479,381.7391304347826,14.0,0.0,205.83333333333334,182.33333333333334,219.0,452.11764705882354,23.5,9,0.0,0.0006444129398118315
902720,2722,56,994.1231884057971,637.8333333333334,105.0,0.0,470.27777777777777,422.97222222222223,2617.0,713.6666666666666,47.30555555555556,47,0.0,0.003608712462946256
902742,1232,36,2454.2571428571428,2096.442857142857,0.0,0.0,0.0,0.0,1232.0,2096.442857142857,,30,,0.002319886583322593
902744,3457,54,1796.551724137931,1136.9195402298851,0.0,0.0,0.0,0.0,3457.0,1136.9195402298851,,32,,0.00347982987498389
902746,2748,50,2436.3658536585367,1773.9512195121952,0.0,0.0,0.0,0.0,2748.0,1773.9512195121952,,31,,0.003222064699059157
902748,2831,38,2043.3538461538462,1101.553846153846,0.0,0.0,0.0,0.0,2831.0,1101.553846153846,,25,,0.0024487691712849593
902774,1126,34,1571.8793103448277,1089.1724137931035,0.0,0.0,0.0,0.0,1126.0,1089.1724137931035,,24,,0.002191003995360227
902776,1824,28,2602.9591836734694,1797.408163265306,0.0,0.0,0.0,0.0,1824.0,1797.408163265306,,16,,0.001804356231473128
902778,1327,30,2044.9056603773586,1615.9433962264152,0.0,0.0,0.0,0.0,1327.0,1615.9433962264152,,23,,0.0019332388194354942
902782,1473,39,3060.7462686567164,2536.597014925373,0.0,0.0,0.0,0.0,1473.0,2536.597014925373,,26,,0.0025132104652661426
902906,49,0,161.0,139.85,49.0,0.0,161.0,139.85,0.0,0.0,21.15,39,0.0,0.0
902910,31,1,116.0909090909091,78.9090909090909,31.0,1.0,116.0909090909091,78.9090909090909,0.0,0.0,37.18181818181818,20,0.03225806451612903,6.444129398118315e-05
903254,1845,81,590.8271604938271,459.3539094650206,262.0,0.0,378.17333333333335,319.08,1583.0,521.9761904761905,59.093333333333334,82,0.0,0.005219744812475834
903292,346,4,1296.2608695652175,1066.8695652173913,43.0,0.0,853.6666666666666,786.3333333333334,303.0,1247.2142857142858,67.33333333333333,9,0.0,0.0002577651759247326
903312,199,14,267.6190476190476,225.22619047619048,146.0,2.0,292.1896551724138,247.67241379310346,53.0,175.15384615384616,44.51724137931034,50,0.0136986301369863,0.000902178115736564
903318,1646,68,1155.8380952380953,1021.9142857142857,314.0,3.0,928.1428571428571,882.6984126984127,1332.0,1081.578231292517,45.44444444444444,63,0.009554140127388535,0.004382007990720454
903390,9,0,88.85714285714286,68.57142857142857,9.0,0.0,88.85714285714286,68.57142857142857,0.0,0.0,20.285714285714285,7,0.0,0.0
903512,28,0,213.58823529411765,143.58823529411765,28.0,0.0,213.58823529411765,143.58823529411765,0.0,0.0,70.0,16,0.0,0.0
903974,11,0,94.0,32.333333333333336,11.0,0.0,94.0,32.333333333333336,0.0,0.0,61.666666666666664,2,0.0,0.0
903976,5,0,88.0,67.0,5.0,0.0,88.0,67.0,0.0,0.0,21.0,2,0.0,0.0
903978,18,3,61.0,46.0,8.0,0.0,172.0,134.0,10.0,2.0,38.0,3,0.0,0.00019332388194354943
904014,1475,29,1215.4133333333334,883.1066666666667,46.0,0.0,216.78571428571428,175.0,1429.0,1045.622950819672,41.785714285714285,28,0.0,0.001868797525454311
904016,5175,56,1949.3515625,1174.390625,55.0,2.0,205.62962962962962,166.92592592592592,5120.0,1443.7128712871288,38.7037037037037,46,0.03636363636363636,0.003608712462946256
904038,729,40,777.195530726257,734.4189944134079,498.0,2.0,1412.0481927710844,1359.5903614457832,231.0,193.90625,52.45783132530121,78,0.004016064257028112,0.002577651759247326
904044,144,13,538.4558823529412,503.25,117.0,1.0,749.8913043478261,702.8260869565217,27.0,85.95454545454545,47.06521739130435,44,0.008547008547008548,0.0008377368217553808
904058,19,0,91.29411764705883,73.0,19.0,0.0,91.29411764705883,73.0,0.0,0.0,18.294117647058822,17,0.0,0.0
904200,20,2,70.15384615384616,42.23076923076923,8.0,0.0,56.57142857142857,31.714285714285715,12.0,54.5,24.857142857142858,10,0.0,0.0001288825879623663
904202,255,11,807.0714285714286,653.0714285714286,9.0,0.0,224.71428571428572,211.85714285714286,246.0,800.1428571428571,12.857142857142858,9,0.0,0.0007088542337930145
904204,64,6,120.92592592592592,76.74074074074075,5.0,0.0,93.5,53.25,59.0,80.82608695652173,40.25,18,0.0,0.00038664776388709887
904284,49,0,122.06451612903226,97.19354838709677,49.0,0.0,122.06451612903226,97.19354838709677,0.0,0.0,24.870967741935484,29,0.0,0.0
904344,12,3,93.5,68.25,7.0,2.0,122.0,91.0,5.0,0.0,31.0,1,0.8571428571428571,0.00019332388194354943
904372,4,0,46.666666666666664,15.666666666666666,4.0,0.0,46.666666666666664,15.666666666666666,0.0,0.0,31.0,2,0.0,0.0
905082,4,0,39.0,5.0,4.0,0.0,39.0,5.0,0.0,0.0,34.0,1,0.0,0.0
905104,536,26,293.75,251.025,326.0,6.0,414.7464788732394,335.77464788732397,210.0,183.41573033707866,78.97183098591549,57,0.024539877300613498,0.0016754736435107616
905300,29,2,72.17647058823529,33.94117647058823,29.0,2.0,72.17647058823529,33.94117647058823,0.0,0.0,38.23529411764706,15,0.20689655172413793,0.0001288825879623663
905308,3,1,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,1,,6.444129398118315e-05
905430,949,21,1763.9107142857142,1444.3214285714287,114.0,1.0,941.0,900.1052631578947,835.0,1723.7837837837837,40.89473684210526,17,0.008771929824561403,0.001353267173604846
905432,971,16,2092.108108108108,1579.1081081081081,12.0,0.0,368.1666666666667,357.5,959.0,1815.5483870967741,10.666666666666666,12,0.0,0.0010310607036989304
905470,3,0,104.0,94.0,0.0,0.0,0.0,0.0,3.0,94.0,,1,,0.0
905472,11,2,43.8,21.8,2.0,0.0,38.0,17.0,9.0,25.0,21.0,2,0.0,0.0001288825879623663
905478,1,0,58.0,22.0,1.0,0.0,58.0,22.0,0.0,0.0,36.0,1,0.0,0.0
905480,1,1,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,,6.444129398118315e-05
905538,3843,99,928.5576208178438,703.9776951672862,264.0,2.0,446.56666666666666,368.68333333333334,3579.0,800.2344497607655,77.88333333333334,57,0.007575757575757576,0.006379688104137131
905542,2302,85,730.1652173913044,595.3869565217391,129.0,3.0,159.78571428571428,117.92857142857143,2173.0,749.051724137931,41.857142857142854,57,0.023255813953488372,0.005477509988400567
905564,816,83,278.9669811320755,223.2688679245283,58.0,1.0,149.3125,104.5625,758.0,244.37222222222223,44.75,50,0.017241379310344827,0.005348627400438201
905566,957,87,284.0,222.25471698113208,47.0,2.0,117.57692307692308,86.92307692307692,910.0,241.1720430107527,30.653846153846153,59,0.0425531914893617,0.005606392576362933
905570,102,14,167.73333333333332,144.9111111111111,0.0,0.0,0.0,0.0,102.0,144.9111111111111,,34,,0.000902178115736564
905574,479,51,160.3739837398374,127.59349593495935,5.0,0.0,84.25,71.25,474.0,129.48739495798318,13.0,47,0.0,0.0032865059930403404
905840,7,2,89.66666666666667,66.66666666666667,0.0,0.0,0.0,0.0,7.0,66.66666666666667,,6,,0.0001288825879623663
905842,1253,70,793.0661764705883,659.1764705882352,2.0,0.0,129.0,13.5,1251.0,668.8134328358209,115.5,61,0.0,0.00451089057868282
905844,1146,58,684.2132352941177,511.55882352941177,18.0,0.0,107.4375,93.25,1128.0,567.3333333333334,14.1875,57,0.0,0.003737595050908622
905862,113,4,248.62790697674419,219.09302325581396,112.0,3.0,254.54761904761904,224.3095238095238,1.0,0.0,30.238095238095237,34,0.13392857142857142,0.0002577651759247326
905870,765,27,846.395061728395,666.8395061728395,151.0,0.0,603.75,549.0625,614.0,743.7551020408164,54.6875,36,0.0,0.001739914937491945
905930,487,38,369.4609375,335.453125,80.0,0.0,218.66666666666666,204.80555555555554,407.0,386.57608695652175,13.86111111111111,49,0.0,0.0024487691712849593
905932,398,46,373.8536585365854,341.130081300813,39.0,0.0,123.03703703703704,111.4074074074074,359.0,405.7395833333333,11.62962962962963,48,0.0,0.0029642995231344243
905934,22,5,316.9375,306.4375,1.0,0.0,258.0,249.0,21.0,310.26666666666665,9.0,13,0.0,0.00032220646990591573
906070,449,16,1794.4146341463415,1438.0,361.0,2.0,4238.375,3385.0625,88.0,191.88,853.3125,18,0.00554016620498615,0.0010310607036989304
906076,25,1,1307.0,897.0,24.0,0.0,1957.0,1345.5,1.0,0.0,611.5,2,0.0,6.444129398118315e-05
906294,632,45,354.25136612021856,325.25136612021856,323.0,2.0,609.1851851851852,580.9444444444445,309.0,218.2170542635659,28.24074074074074,49,0.006191950464396285,0.0028998582291532415
906296,236,28,121.1980198019802,100.95049504950495,6.0,0.0,225.66666666666666,193.66666666666666,230.0,98.11224489795919,32.0,50,0.0,0.001804356231473128
906392,80,22,93.8108108108108,70.5945945945946,19.0,2.0,121.25,89.375,61.0,65.41379310344827,31.875,22,0.3684210526315789,0.001417708467586029
906394,616,46,542.3955223880597,501.35820895522386,41.0,0.0,564.9565217391304,512.6086956521739,575.0,499.02702702702703,52.34782608695652,36,0.0,0.0029642995231344243
906396,569,35,366.30882352941177,316.6102941176471,129.0,3.0,551.1142857142858,439.42857142857144,440.0,274.0495049504951,111.68571428571428,37,0.023255813953488372,0.00225544528934141
906398,107,13,196.6949152542373,165.11864406779662,64.0,0.0,343.2857142857143,286.60714285714283,43.0,55.38709677419355,56.67857142857143,36,0.0,0.0008377368217553808
906400,606,50,282.8734939759036,238.3012048192771,144.0,5.0,427.0,335.44444444444446,462.0,202.17355371900825,91.55555555555556,39,0.034722222222222224,0.003222064699059157
906402,24,5,130.94117647058823,105.3529411764706,7.0,0.0,172.5,118.5,17.0,98.18181818181819,54.0,10,0.0,0.00032220646990591573
906404,1272,56,1038.6449704142012,886.1301775147929,599.0,7.0,2136.82,1805.4,673.0,499.88235294117646,331.42,37,0.011686143572621035,0.003608712462946256
906406,2049,81,868.1146788990826,705.0183486238532,836.0,3.0,2207.519230769231,1774.0576923076924,1213.0,370.1385542168675,433.46153846153845,42,0.0035885167464114833,0.005219744812475834
906408,370,19,668.4411764705883,547.4411764705883,264.0,4.0,1418.7,1165.8333333333333,106.0,59.23684210526316,252.86666666666667,24,0.015151515151515152,0.0012243845856424796
906410,265,10,475.28,345.62,244.0,6.0,600.1388888888889,425.1388888888889,21.0,141.14285714285714,175.0,30,0.036885245901639344,0.0006444129398118315
906412,354,41,230.41666666666666,194.38541666666666,26.0,2.0,92.33333333333333,65.66666666666667,328.0,218.22222222222223,26.666666666666668,30,0.2692307692307692,0.0026420930532285087
906416,88,9,405.71794871794873,366.3076923076923,6.0,0.0,47.666666666666664,31.333333333333332,82.0,427.2121212121212,16.333333333333332,18,0.0,0.0005799716458306483
906418,9,1,83.0,63.57142857142857,5.0,0.0,84.5,66.25,4.0,60.0,18.25,4,0.0,6.444129398118315e-05
906420,38,6,222.64705882352942,192.76470588235293,5.0,0.0,47.8,36.8,33.0,257.75,11.0,9,0.0,0.00038664776388709887
906680,385,30,232.99253731343285,154.82835820895522,215.0,2.0,319.015625,194.875,170.0,118.21428571428571,124.140625,60,0.009302325581395349,0.0019332388194354942
906866,655,14,1140.6206896551723,779.8965517241379,0.0,0.0,0.0,0.0,655.0,779.8965517241379,,15,,0.000902178115736564
907174,2873,59,1397.6535433070867,1032.5984251968505,10.0,0.0,165.66666666666666,96.44444444444444,2863.0,1104.0,69.22222222222223,51,0.0,0.0038020363448898055
907178,214,28,153.2173913043478,114.6376811594203,5.0,0.0,217.33333333333334,178.0,209.0,111.75757575757575,39.333333333333336,35,0.0,0.001804356231473128
907180,87,14,172.0,143.08823529411765,0.0,0.0,0.0,0.0,87.0,143.08823529411765,,20,,0.000902178115736564
907182,339,26,202.55555555555554,183.34920634920636,72.0,0.0,396.1842105263158,376.0,267.0,100.1590909090909,20.18421052631579,50,0.0,0.0016754736435107616
907224,387,46,249.5859872611465,219.54140127388536,51.0,0.0,189.75,140.75,336.0,233.7593984962406,49.0,57,0.0,0.0029642995231344243
907440,197,23,125.5,104.95744680851064,6.0,0.0,216.5,192.66666666666666,191.0,98.97727272727273,23.833333333333332,46,0.0,0.0014821497615672122
907442,93,14,101.6,70.52,0.0,0.0,0.0,0.0,93.0,70.52,,32,,0.000902178115736564
907502,263,2,283.2769230769231,202.24615384615385,263.0,2.0,283.2769230769231,202.24615384615385,0.0,0.0,81.03076923076924,58,0.0076045627376425855,0.0001288825879623663
907504,30,5,51.38461538461539,34.76923076923077,5.0,0.0,71.5,44.25,25.0,30.555555555555557,27.25,10,0.0,0.00032220646990591573
907618,1,0,74.0,39.0,1.0,0.0,74.0,39.0,0.0,0.0,35.0,1,0.0,0.0
907952,243,21,193.36521739130436,176.42608695652174,51.0,2.0,237.58333333333334,208.5,192.0,161.81012658227849,29.083333333333332,57,0.0392156862745098,0.001353267173604846
907964,80,12,203.02325581395348,188.74418604651163,19.0,0.0,448.2857142857143,426.2857142857143,61.0,74.06896551724138,22.0,25,0.0,0.0007732955277741977
907970,190,27,178.9120879120879,166.6813186813187,18.0,0.0,431.75,412.0625,172.0,114.33333333333333,19.6875,50,0.0,0.001739914937491945
907972,14,3,96.9,75.6,6.0,0.0,52.2,36.6,8.0,114.6,15.6,7,0.0,0.00019332388194354943
907974,3,0,436.6666666666667,427.0,3.0,0.0,436.6666666666667,427.0,0.0,0.0,9.666666666666666,3,0.0,0.0
907982,165,13,183.61797752808988,160.12359550561797,76.0,1.0,267.56410256410254,225.92307692307693,89.0,108.8,41.64102564102564,47,0.013157894736842105,0.0008377368217553808
907986,502,31,210.725,180.45,1.0,0.0,232.0,212.0,501.0,180.0506329113924,20.0,43,0.0,0.0019976801134166775
907994,164,17,235.1494252873563,218.51724137931035,42.0,0.0,581.9655172413793,555.4137931034483,122.0,50.06896551724138,26.551724137931036,42,0.0,0.0010955019976801135
907998,2,0,49.0,23.0,0.0,0.0,0.0,0.0,2.0,23.0,,1,,0.0
908002,24,4,50.53333333333333,22.333333333333332,8.0,0.0,46.2,18.2,16.0,24.4,28.0,8,0.0,0.0002577651759247326
908078,115,5,172.9433962264151,148.69811320754718,46.0,0.0,127.18181818181819,103.39393939393939,69.0,223.45,23.78787878787879,34,0.0,0.00032220646990591573
908080,8,0,193.42857142857142,178.0,7.0,0.0,199.83333333333334,182.83333333333334,1.0,149.0,17.0,4,0.0,0.0
908082,51,2,172.96969696969697,159.54545454545453,31.0,0.0,157.1818181818182,142.1818181818182,20.0,194.27272727272728,15.0,21,0.0,0.0001288825879623663
908098,9,0,159.5,99.5,9.0,0.0,159.5,99.5,0.0,0.0,60.0,3,0.0,0.0
908130,3,0,103.0,74.66666666666667,3.0,0.0,103.0,74.66666666666667,0.0,0.0,28.333333333333332,3,0.0,0.0
908152,15,0,131.2,71.2,15.0,0.0,131.2,71.2,0.0,0.0,60.0,9,0.0,0.0
908162,3,0,220.0,140.5,3.0,0.0,220.0,140.5,0.0,0.0,79.5,2,0.0,0.0
908180,1,0,21.0,6.0,1.0,0.0,21.0,6.0,0.0,0.0,15.0,1,0.0,0.0
908300,5,0,110.33333333333333,16.666666666666668,5.0,0.0,110.33333333333333,16.666666666666668,0.0,0.0,93.66666666666667,1,0.0,0.0
908640,16699,24,9621.0,6164.538461538462,0.0,0.0,0.0,0.0,16699.0,6164.538461538462,,19,,0.0015465910555483955
908718,3,2,53.333333333333336,14.666666666666666,0.0,0.0,0.0,0.0,3.0,14.666666666666666,,1,,0.0001288825879623663
908834,25,2,434.6666666666667,285.1666666666667,23.0,0.0,623.0,427.75,2.0,0.0,195.25,4,0.0,0.0001288825879623663
908958,1142,33,937.6410256410256,751.2628205128206,1010.0,4.0,1379.44,1101.33,132.0,126.14285714285714,278.11,79,0.0039603960396039604,0.0021265627013790436
908960,872,30,571.0941176470589,460.0,756.0,8.0,762.6810344827586,610.0603448275862,116.0,137.64814814814815,152.6206896551724,77,0.018518518518518517,0.0019332388194354942
908984,13,1,292.6666666666667,180.66666666666666,0.0,0.0,0.0,0.0,13.0,180.66666666666666,,1,,6.444129398118315e-05
909134,221,7,527.9605263157895,427.32894736842104,215.0,1.0,572.8571428571429,463.95714285714286,6.0,0.0,108.9,63,0.004651162790697674,0.000451089057868282
909308,15,3,116.33333333333333,0.0,0.0,0.0,0.0,0.0,15.0,0.0,,3,,0.00019332388194354943
909392,5,0,128.6,102.6,5.0,0.0,128.6,102.6,0.0,0.0,26.0,5,0.0,0.0
909452,8,0,3509.0,3394.0,0.0,0.0,0.0,0.0,8.0,3394.0,,1,,0.0
909502,865,22,1751.7,1307.575,0.0,0.0,0.0,0.0,865.0,1307.575,,18,,0.001417708467586029
909624,3,0,128.0,77.5,3.0,0.0,128.0,77.5,0.0,0.0,50.5,1,0.0,0.0
909768,14,0,320.64285714285717,278.64285714285717,14.0,0.0,320.64285714285717,278.64285714285717,0.0,0.0,42.0,14,0.0,0.0
909892,8,1,109.8,95.4,4.0,0.0,152.0,138.0,4.0,31.5,14.0,3,0.0,6.444129398118315e-05
909894,1,0,32.0,19.0,1.0,0.0,32.0,19.0,0.0,0.0,13.0,1,0.0,0.0
909896,1,0,25.0,16.0,1.0,0.0,25.0,16.0,0.0,0.0,9.0,1,0.0,0.0
909910,344,48,270.8692307692308,246.53076923076924,0.0,0.0,0.0,0.0,344.0,246.53076923076924,,49,,0.003093182111096791
910018,133,0,503.82456140350877,447.7368421052632,133.0,0.0,503.82456140350877,447.7368421052632,0.0,0.0,56.08771929824562,47,0.0,0.0
910038,2,0,117.0,102.0,2.0,0.0,117.0,102.0,0.0,0.0,15.0,2,0.0,0.0
910044,19,0,278.9,250.7,19.0,0.0,278.9,250.7,0.0,0.0,28.2,10,0.0,0.0
910224,11,0,60.75,41.625,11.0,0.0,60.75,41.625,0.0,0.0,19.125,8,0.0,0.0
910226,8,2,59.875,43.375,8.0,2.0,59.875,43.375,0.0,0.0,16.5,8,0.25,0.0001288825879623663
910516,35,0,121.68,90.36,35.0,0.0,121.68,90.36,0.0,0.0,31.32,22,0.0,0.0
910520,227,19,380.94642857142856,327.7142857142857,0.0,0.0,0.0,0.0,227.0,327.7142857142857,,32,,0.0012243845856424796
910524,85,5,715.0,587.6,0.0,0.0,0.0,0.0,85.0,587.6,,5,,0.00032220646990591573
910530,1077,15,2294.6206896551726,1684.0,0.0,0.0,0.0,0.0,1077.0,1684.0,,14,,0.0009666194097177471
910532,214,7,675.8095238095239,562.0,0.0,0.0,0.0,0.0,214.0,562.0,,11,,0.000451089057868282
910540,169,1,565.936507936508,509.74603174603175,169.0,1.0,565.936507936508,509.74603174603175,0.0,0.0,56.19047619047619,56,0.005917159763313609,6.444129398118315e-05
910594,28,1,286.5,40.5,0.0,0.0,0.0,0.0,28.0,40.5,,1,,6.444129398118315e-05
910902,17,0,764.7777777777778,740.1111111111111,0.0,0.0,0.0,0.0,17.0,740.1111111111111,,8,,0.0
910926,25,0,1491.2857142857142,1446.4285714285713,0.0,0.0,0.0,0.0,25.0,1446.4285714285713,,7,,0.0
910958,13,0,150.1,79.2,13.0,0.0,150.1,79.2,0.0,0.0,70.9,9,0.0,0.0
911102,36,3,109.625,64.83333333333333,36.0,3.0,109.625,64.83333333333333,0.0,0.0,44.791666666666664,18,0.08333333333333333,0.00019332388194354943
911104,1,0,150.0,137.0,1.0,0.0,150.0,137.0,0.0,0.0,13.0,1,0.0,0.0
911136,240,1,715.3846153846154,623.7307692307693,240.0,1.0,715.3846153846154,623.7307692307693,0.0,0.0,91.65384615384616,45,0.004166666666666667,6.444129398118315e-05
911138,316,4,776.016393442623,674.5081967213115,316.0,4.0,776.016393442623,674.5081967213115,0.0,0.0,101.50819672131148,54,0.012658227848101266,0.0002577651759247326
911140,75,2,315.3888888888889,260.80555555555554,75.0,2.0,315.3888888888889,260.80555555555554,0.0,0.0,54.583333333333336,32,0.02666666666666667,0.0001288825879623663
911142,26,3,117.22222222222223,51.333333333333336,26.0,3.0,117.22222222222223,51.333333333333336,0.0,0.0,65.88888888888889,13,0.11538461538461539,0.00019332388194354943
911152,2,0,102.0,59.0,2.0,0.0,102.0,59.0,0.0,0.0,43.0,1,0.0,0.0
911214,2,0,28.5,10.5,2.0,0.0,28.5,10.5,0.0,0.0,18.0,2,0.0,0.0
911310,525,22,400.6831683168317,326.019801980198,418.0,2.0,578.9508196721312,486.0327868852459,107.0,82.0,92.91803278688525,54,0.007177033492822967,0.001417708467586029
912010,146,2,206.25925925925927,156.92592592592592,146.0,2.0,206.25925925925927,156.92592592592592,0.0,0.0,49.333333333333336,49,0.0136986301369863,0.0001288825879623663
912252,311,34,299.47222222222223,249.9537037037037,42.0,0.0,260.82758620689657,237.89655172413794,269.0,254.37974683544303,22.93103448275862,46,0.0,0.002191003995360227
912296,687,44,477.78625954198475,414.0229007633588,176.0,3.0,487.0416666666667,444.7083333333333,511.0,396.27710843373495,42.333333333333336,46,0.017045454545454544,0.002835416935172058
912684,28,1,198.88235294117646,139.47058823529412,28.0,1.0,198.88235294117646,139.47058823529412,0.0,0.0,59.411764705882355,14,0.03571428571428571,6.444129398118315e-05
912722,607,70,242.5829383886256,211.12322274881515,175.0,0.0,431.2549019607843,410.7843137254902,432.0,147.48125,20.470588235294116,51,0.0,0.00451089057868282
913474,13,2,82.2,33.8,2.0,0.0,105.0,31.0,11.0,34.5,74.0,2,0.0,0.0001288825879623663
913780,5,0,117.0,87.33333333333333,5.0,0.0,117.0,87.33333333333333,0.0,0.0,29.666666666666668,3,0.0,0.0
913788,1860,60,786.3578947368421,627.5947368421052,831.0,2.0,1372.1780821917807,1189.2602739726028,1029.0,277.15384615384613,182.91780821917808,66,0.0024067388688327317,0.0038664776388709883
913868,44,4,177.6,130.2,19.0,0.0,699.0,651.0,25.0,0.0,48.0,2,0.0,0.0002577651759247326
913886,2,1,32.5,19.0,2.0,1.0,32.5,19.0,0.0,0.0,13.5,2,0.5,6.444129398118315e-05
913938,5657,51,2855.4444444444443,2515.061728395062,5221.0,14.0,5174.1547619047615,4639.107142857143,436.0,227.62820512820514,535.047619047619,65,0.002873012832790653,0.0032865059930403404
913942,3108,59,1911.9791666666667,1630.701388888889,2641.0,29.0,2809.5333333333333,2458.677777777778,467.0,250.74074074074073,350.85555555555555,57,0.020825444907232107,0.0038020363448898055
913984,12,2,72.0,53.25,1.0,0.0,220.0,203.0,11.0,3.3333333333333335,17.0,2,0.0,0.0001288825879623663
914036,35,3,589.6,450.0,0.0,0.0,0.0,0.0,35.0,450.0,,2,,0.00019332388194354943
914050,438,25,1012.8333333333334,823.0555555555555,12.0,0.0,153.2,143.0,426.0,977.6136363636364,10.2,24,0.0,0.0016110323495295785
914052,1468,48,568.2826086956521,299.69565217391306,0.0,0.0,0.0,0.0,1468.0,299.69565217391306,,46,,0.003093182111096791
914168,11,1,253.0,197.83333333333334,1.0,0.0,471.0,460.0,10.0,145.4,11.0,4,0.0,6.444129398118315e-05
914170,19,2,450.3333333333333,426.0,15.0,0.0,613.3333333333334,583.8333333333334,4.0,110.33333333333333,29.5,6,0.0,0.0001288825879623663
914172,12,0,91.0,56.5,12.0,0.0,91.0,56.5,0.0,0.0,34.5,2,0.0,0.0
914238,374,10,352.15384615384613,304.79487179487177,0.0,0.0,0.0,0.0,374.0,304.79487179487177,,24,,0.0006444129398118315
914240,56,4,434.4,333.5,0.0,0.0,0.0,0.0,56.0,333.5,,4,,0.0002577651759247326
914256,26,0,121.05882352941177,98.0,25.0,0.0,127.6875,103.75,1.0,6.0,23.9375,16,0.0,0.0
914266,5,0,46.333333333333336,24.0,0.0,0.0,0.0,0.0,5.0,24.0,,2,,0.0
914272,1,1,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,,6.444129398118315e-05
914338,48,8,124.83333333333333,95.91666666666667,0.0,0.0,0.0,0.0,48.0,95.91666666666667,,6,,0.0005155303518494652
914348,9,1,433.6,425.2,0.0,0.0,0.0,0.0,9.0,425.2,,4,,6.444129398118315e-05
914426,7,1,140.4,109.8,3.0,0.0,167.66666666666666,144.66666666666666,4.0,57.5,23.0,3,0.0,6.444129398118315e-05
914440,31,2,210.95,182.2,30.0,1.0,221.94736842105263,191.78947368421052,1.0,0.0,30.157894736842106,18,0.03333333333333333,0.0001288825879623663
914626,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,,6.444129398118315e-05
914630,168,19,356.6730769230769,291.7307692307692,25.0,0.0,171.84615384615384,149.23076923076923,143.0,339.2307692307692,22.615384615384617,29,0.0,0.0012243845856424796
